x,y,z
-0.11597,-0.044678,0.95532
0.053345,-0.10315,1.0164
0.12292,-0.0073242,1.03
0.0064697,0.085083,0.97571
-0.1366,0.061401,0.94861
-0.097168,-0.057007,0.96802
0.075684,-0.097778,1.0262
0.11462,0.014038,1.0208
-0.017822,0.089722,0.97571
-0.14612,0.046631,0.94189
-0.077393,-0.077148,0.97791
0.094482,-0.083862,1.0327
0.10376,0.030151,1.0111
-0.039917,0.090332,0.95886
-0.14966,0.03125,0.95142
-0.052612,-0.090454,0.98486
0.1106,-0.072388,1.0382
0.092773,0.04126,1.0035
-0.065552,0.091797,0.95459
-0.14697,0.012573,0.94458
-0.026489,-0.098022,0.99524
0.12,-0.061157,1.0455
0.075928,0.056152,0.99695
-0.086182,0.092407,0.95447
-0.14392,-0.0028076,0.94641
-0.0024414,-0.10864,1.0023
0.12476,-0.043701,1.04
0.056519,0.066162,0.99817
-0.1051,0.085083,0.9436
-0.13245,-0.019653,0.95178
0.021118,-0.11255,1.0131
0.12549,-0.024048,1.0371
0.036743,0.074829,0.98523
-0.12183,0.075073,0.95032
-0.1189,-0.039795,0.95496
0.046509,-0.10229,1.0129
0.12292,-0.008667,1.0339
0.012573,0.082153,0.97937
-0.1333,0.060425,0.94971
-0.10095,-0.054932,0.96631
0.071655,-0.096558,1.024
0.11584,0.0085449,1.0181
-0.012817,0.088379,0.97595
-0.1449,0.049194,0.94507
-0.080444,-0.072144,0.97058
0.091431,-0.090332,1.0328
0.10559,0.026001,1.0134
-0.034668,0.093018,0.96204
-0.14685,0.035645,0.948
-0.056274,-0.090576,0.98547
0.10901,-0.077881,1.0364
0.096924,0.038208,1.0062
-0.059082,0.094727,0.95764
-0.14966,0.019531,0.94873
-0.033081,-0.096558,0.9895
0.11755,-0.063354,1.0464
0.081299,0.050903,0.99805
-0.081177,0.088867,0.95398
-0.14551,-0.00012207,0.9502
-0.0076904,-0.10046,1.0027
0.12573,-0.047729,1.0413
0.059692,0.061646,0.99719
-0.10022,0.082031,0.95093
-0.13452,-0.016846,0.95166
0.016968,-0.10864,1.0068
0.12488,-0.026733,1.0405
0.03833,0.071777,0.98645
-0.11975,0.076904,0.94702
-0.12268,-0.038086,0.95349
0.04187,-0.10669,1.009
0.12402,-0.011108,1.0347
0.015869,0.084595,0.97913
-0.13232,0.066895,0.94739
-0.10571,-0.055786,0.96228
0.06604,-0.10327,1.0219
0.1189,0.0054932,1.0193
-0.0047607,0.091187,0.97583
-0.14331,0.053223,0.9469
-0.085938,-0.067017,0.96973
0.089966,-0.091309,1.0306
0.11169,0.019897,1.017
-0.028442,0.090332,0.96545
-0.14709,0.041748,0.94934
-0.062866,-0.079224,0.98254
0.10425,-0.076904,1.0344
0.097778,0.03186,1.009
-0.05603,0.089966,0.95667
-0.14832,0.023438,0.94702
-0.03772,-0.093018,0.98914
0.1156,-0.062744,1.0464
0.081421,0.048096,0.99951
-0.077271,0.090576,0.95532
-0.14417,0.0019531,0.95068
-0.01123,-0.10474,0.99841
0.125,-0.049316,1.0435
0.06311,0.067627,0.99548
-0.099243,0.086182,0.95105
-0.13928,-0.016602,0.94885
0.012085,-0.10938,1.0057
0.12488,-0.031616,1.038
0.044312,0.073608,0.9884
-0.11633,0.080566,0.94702
-0.1272,-0.033081,0.95654
0.036621,-0.10876,1.0081
0.1261,-0.014526,1.0398
0.02124,0.077759,0.98181
-0.13135,0.06897,0.9469
-0.11023,-0.049438,0.96045
0.061523,-0.10034,1.0221
0.12024,-0.0013428,1.0249
-0.0024414,0.085815,0.97583
-0.13904,0.053589,0.95044
-0.0896,-0.061646,0.96729
0.085815,-0.092773,1.0316
0.11157,0.018066,1.0214
-0.024658,0.090698,0.96887
-0.14587,0.04248,0.94788
-0.066284,-0.079468,0.98157
0.099731,-0.081909,1.0302
0.099609,0.034058,1.0118
-0.05188,0.092651,0.96448
-0.15039,0.023804,0.95044
-0.041382,-0.098145,0.98877
0.11584,-0.062988,1.0441
0.08606,0.047119,1.0011
-0.07373,0.092651,0.95459
-0.14539,0.0050049,0.94958
-0.016357,-0.10132,0.99377
0.12524,-0.053467,1.0409
0.066895,0.062256,0.99451
-0.097168,0.086914,0.95056
-0.14185,-0.0080566,0.94531
0.0076904,-0.10742,1.0061
0.12537,-0.037598,1.038
0.050049,0.067749,0.98865
-0.11121,0.079956,0.94531
-0.12878,-0.02832,0.9552
0.033691,-0.11047,1.0085
0.12573,-0.018188,1.037
0.025513,0.076904,0.98389
-0.12793,0.072266,0.94275
-0.11218,-0.047852,0.95911
