x,y,z
-0.12769,-0.0032959,0.95898
-0.017822,-0.10681,0.9978
0.11523,-0.036621,1.0327
0.057739,0.058716,0.98938
-0.093262,0.084229,0.95667
-0.12341,-0.023804,0.96667
0.00048828,-0.10815,1.004
0.11975,-0.022583,1.0298
0.040161,0.07373,0.98535
-0.10889,0.073608,0.95032
-0.11365,-0.036377,0.96741
0.022827,-0.10425,1.0137
0.11816,-0.0040283,1.0273
0.025146,0.07251,0.97437
-0.11877,0.064941,0.95032
-0.10242,-0.054932,0.97241
0.046265,-0.094116,1.0145
0.1134,0.010376,1.0256
0.0050049,0.080566,0.97339
-0.12634,0.050781,0.94751
-0.087524,-0.067993,0.97424
0.064087,-0.088867,1.027
0.1062,0.021118,1.0131
-0.014893,0.088501,0.96948
-0.13232,0.036743,0.9552
-0.072754,-0.087036,0.97791
0.083984,-0.079956,1.0275
0.093872,0.034302,1.0161
-0.037842,0.091553,0.96179
-0.13159,0.02417,0.95129
-0.052734,-0.1001,0.98889
0.096802,-0.062256,1.0267
0.082764,0.044922,1.0026
-0.061035,0.088257,0.96094
-0.13257,0.0076904,0.95911
-0.031006,-0.10278,0.99072
0.11011,-0.045288,1.0348
0.068115,0.052368,0.99316
-0.080566,0.084717,0.95667
-0.12732,-0.011841,0.96008
-0.014648,-0.099976,1.0007
0.11731,-0.032471,1.0264
0.050781,0.062012,0.98877
-0.10071,0.075195,0.95435
-0.12012,-0.022583,0.96411
0.01062,-0.10522,1.0076
0.11829,-0.013672,1.0299
0.036743,0.068359,0.98572
-0.11108,0.07312,0.94995
-0.11157,-0.046509,0.96863
0.030762,-0.10071,1.0111
0.11694,0.00097656,1.026
0.016968,0.080444,0.97363
-0.12256,0.060425,0.948
-0.095093,-0.06311,0.96912
0.052124,-0.094971,1.0216
0.1106,0.016235,1.0193
-0.00085449,0.085938,0.96985
-0.12866,0.044922,0.95166
-0.083252,-0.07666,0.97485
0.071533,-0.084595,1.0272
0.10242,0.026733,1.0162
-0.023804,0.090576,0.96741
-0.13232,0.036621,0.95032
-0.064331,-0.087036,0.9845
0.088501,-0.071533,1.0288
0.09021,0.036377,1.0089
-0.046265,0.088501,0.96204
-0.13171,0.019653,0.95386
-0.0448,-0.10046,0.98352
0.1012,-0.057129,1.0356
0.075928,0.046143,0.9989
-0.06958,0.087769,0.95703
-0.13135,-0.0028076,0.96082
-0.026733,-0.10266,0.99658
0.11243,-0.044922,1.0328
0.061279,0.060059,0.99548
-0.088745,0.083008,0.95508
-0.12488,-0.018799,0.96179
-0.0048828,-0.1084,1.0062
0.11707,-0.021851,1.0319
0.045898,0.064331,0.98181
-0.104,0.076416,0.95178
-0.11694,-0.033813,0.96716
0.017456,-0.10278,1.004
0.11865,-0.0096436,1.0286
0.028564,0.071899,0.97852
-0.11694,0.067383,0.95129
-0.10571,-0.046997,0.96826
0.03833,-0.099121,1.0198
0.1156,0.0020752,1.0255
0.010254,0.08374,0.9696
-0.12659,0.057373,0.95264
-0.091797,-0.064087,0.97278
0.059937,-0.091431,1.02
0.1095,0.017334,1.0221
-0.01062,0.08667,0.9668
-0.12878,0.04248,0.94849
-0.074463,-0.082397,0.98169
0.079712,-0.081299,1.0254
0.10059,0.035034,1.0128
-0.03186,0.088257,0.96252
-0.13171,0.026855,0.95886
-0.056396,-0.095581,0.97705
0.09436,-0.063477,1.0319
0.08374,0.040527,1.0077
-0.056274,0.09082,0.95679
-0.13135,0.0093994,0.95923
-0.038086,-0.098389,0.99121
0.10852,-0.054565,1.0314
0.071777,0.053101,0.99829
-0.076172,0.086426,0.95801
-0.12817,-0.0028076,0.95898
-0.01709,-0.10767,0.99829
0.11206,-0.036133,1.0299
0.054932,0.060303,0.98816
-0.094116,0.083374,0.9519
-0.12219,-0.020264,0.97083
0.0018311,-0.10632,1.0035
0.1189,-0.019531,1.0304
0.040039,0.068115,0.9834
-0.11084,0.073242,0.95337
-0.10999,-0.039673,0.96692
0.024292,-0.10168,1.0127
