x,y,z
0.053711,0.14111,0.97083
-0.21143,0.093384,0.92383
-0.177,-0.10864,0.96204
0.10559,-0.15942,1.0486
0.20227,0.038818,1.0493
0.019897,0.14502,0.95837
-0.22949,0.065552,0.92505
-0.14648,-0.13403,0.97473
0.13684,-0.13574,1.056
0.18591,0.061157,1.0347
-0.019409,0.14514,0.9458
-0.23816,0.041748,0.92871
-0.11633,-0.15295,0.98413
0.16602,-0.11267,1.064
0.17578,0.080566,1.0228
-0.06189,0.15356,0.94006
-0.24011,0.014282,0.92871
-0.083252,-0.16797,0.99426
0.19067,-0.092529,1.0723
0.15332,0.097778,1.0076
-0.10071,0.14917,0.93469
-0.2428,-0.011963,0.92871
-0.044922,-0.18213,1.0067
0.20508,-0.068359,1.0715
0.13428,0.10767,1.0037
-0.13562,0.14075,0.92395
-0.22815,-0.037598,0.93921
-0.005249,-0.18335,1.0153
0.21228,-0.035034,1.0685
0.11072,0.11511,0.99036
-0.17065,0.12598,0.9259
-0.21301,-0.066162,0.94604
0.031738,-0.17346,1.0269
0.21191,-0.0039062,1.0659
0.077026,0.12708,0.97632
-0.19568,0.10315,0.92468
-0.19299,-0.085815,0.953
0.073608,-0.16907,1.041
0.20813,0.022705,1.0554
0.048462,0.13916,0.96716
-0.2179,0.085815,0.92322
-0.16956,-0.11279,0.96765
0.11072,-0.15674,1.0502
0.19666,0.047485,1.048
0.012085,0.15088,0.95288
-0.2312,0.065308,0.92627
-0.13843,-0.14062,0.97339
0.14539,-0.13843,1.0609
0.18799,0.068359,1.0374
-0.026733,0.15686,0.94263
-0.23889,0.039185,0.93152
-0.11218,-0.15479,0.98291
0.17371,-0.11707,1.0708
0.16687,0.084839,1.0229
-0.066284,0.15198,0.93555
-0.24231,0.01416,0.93115
-0.074707,-0.16748,0.99548
0.1925,-0.08728,1.0729
0.15063,0.09668,1.0114
-0.10217,0.146,0.92566
-0.2356,-0.012329,0.93982
-0.039185,-0.17932,1.0042
0.20398,-0.054199,1.0731
0.12659,0.11157,1.0001
-0.14148,0.13904,0.92273
-0.22266,-0.044312,0.94482
0.00048828,-0.18518,1.0151
0.21606,-0.027954,1.0731
0.10315,0.12915,0.98669
-0.1709,0.12427,0.92029
-0.21045,-0.073364,0.94922
0.041382,-0.18359,1.0291
0.2146,-0.00024414,1.0646
0.074829,0.13721,0.97815
-0.19824,0.10657,0.91797
-0.18982,-0.096313,0.96155
0.0802,-0.17603,1.0388
0.20923,0.026001,1.0585
0.043945,0.14136,0.96436
-0.21814,0.084961,0.92334
-0.16455,-0.11755,0.96692
0.11401,-0.15173,1.0532
0.19861,0.046875,1.0459
0.00354,0.14673,0.95056
-0.23059,0.060669,0.92993
-0.13989,-0.14087,0.97449
0.14514,-0.13269,1.0613
0.18127,0.070312,1.0281
-0.029907,0.14954,0.94788
-0.23608,0.029785,0.92615
-0.10596,-0.16382,0.99158
0.17529,-0.10962,1.0658
0.1665,0.089722,1.0184
-0.070435,0.14966,0.93738
-0.24146,0.0065918,0.93018
-0.07312,-0.1842,1.0001
0.19177,-0.078491,1.0732
0.14856,0.10449,1.0076
-0.11365,0.14771,0.93079
-0.23535,-0.022705,0.93665
-0.030884,-0.18213,1.0076
0.21191,-0.050903,1.0758
0.12305,0.1145,0.995
-0.14709,0.13599,0.92761
-0.2251,-0.042847,0.93774
0.0064697,-0.18384,1.0209
0.21191,-0.026978,1.0676
0.097412,0.12341,0.98303
-0.17554,0.12048,0.92664
-0.20532,-0.072754,0.94763
0.049683,-0.17798,1.0327
0.20911,0.0074463,1.0618
0.06897,0.13318,0.97351
-0.20007,0.10632,0.92163
-0.18201,-0.10095,0.96021
0.084351,-0.16553,1.0417
0.20374,0.035278,1.0551
0.032959,0.14661,0.96118
-0.21875,0.076538,0.92761
-0.15869,-0.12659,0.96643
0.12781,-0.15039,1.0574
0.19397,0.057739,1.0417
-0.0014648,0.15356,0.94861
-0.23169,0.054932,0.92578
-0.1311,-0.14966,0.97876
0.15515,-0.13159,1.0649
0.177,0.074707,1.0306
-0.041138,0.1521,0.93884
-0.24182,0.031006,0.92896
-0.098267,-0.16736,0.98792
0.17932,-0.10535,1.0697
0.16333,0.088501,1.0175
-0.082642,0.15332,0.93188
-0.23828,0.0015869,0.93469
-0.064453,-0.17932,0.99683
0.20081,-0.076904,1.0757
0.14111,0.10535,1.0046
-0.11951,0.14539,0.92688
-0.2334,-0.029175,0.93811
-0.022949,-0.18445,1.0074
0.21021,-0.045044,1.0712
0.11694,0.11719,0.99524
-0.15088,0.13037,0.92188
-0.21838,-0.055298,0.94507
0.016602,-0.18628,1.0226
0.21143,-0.013428,1.0676
0.091187,0.12671,0.98193
-0.1875,0.11523,0.92139
-0.20129,-0.07959,0.95337
0.05481,-0.1759,1.0323
0.21106,0.013672,1.0642
0.059326,0.13806,0.96814
-0.20667,0.096313,0.92371
-0.17932,-0.10559,0.96143
0.094482,-0.16565,1.0454
0.20471,0.033813,1.0509
0.026245,0.14783,0.96118
-0.2251,0.072388,0.92163
-0.15686,-0.12854,0.97021
0.12927,-0.14832,1.0573
0.18872,0.05896,1.0402
-0.01001,0.14905,0.94958
-0.23816,0.050415,0.9281
-0.12195,-0.15088,0.97974
0.15894,-0.11987,1.0623
0.17432,0.076904,1.0298
-0.049561,0.15247,0.93835
-0.24133,0.021118,0.93225
-0.092407,-0.16174,0.98779
0.18201,-0.094238,1.072
0.15576,0.09436,1.0131
-0.090576,0.15112,0.93079
-0.23755,-0.0047607,0.93713
-0.053955,-0.17798,1.0009
0.20312,-0.067383,1.0735
0.13477,0.10803,1.0027
-0.12573,0.14319,0.9231
-0.23157,-0.030151,0.94226
-0.013672,-0.18591,1.0104
0.20813,-0.038818,1.0703
0.11023,0.11914,0.99463
-0.1626,0.13403,0.91821
-0.21484,-0.060181,0.94653
0.024902,-0.18457,1.0225
0.2146,-0.0090332,1.0686
0.087891,0.13281,0.97815
-0.18555,0.11365,0.92029
-0.19641,-0.08667,0.95435
0.063965,-0.17578,1.0364
0.21118,0.015625,1.0601
0.051147,0.13855,0.97083
-0.20972,0.091431,0.92029
-0.17566,-0.10986,0.96423
0.10193,-0.16357,1.0471
0.19885,0.042358,1.0486
0.021118,0.1438,0.95654
-0.22791,0.068726,0.92358
-0.14819,-0.13367,0.97229
0.13574,-0.14026,1.0568
0.18738,0.065186,1.0374
-0.018799,0.15247,0.94153
